"","100","700","phones","""NOMBREUSUARIO"" <100>","SIP/100-00000001","","Hangup","","2015-03-26 12:18:05","2015-03-26 12:18:05","2015-03-26 12:18:08",3,3,"ANSWERED","DOCUMENTATION","1427372285.1",""
"","100","700","phones","""NOMBREUSUARIO"" <100>","SIP/100-00000002","","Hangup","","2015-03-26 12:18:56","2015-03-26 12:18:56","2015-03-26 12:18:59",3,3,"ANSWERED","DOCUMENTATION","1427372336.2",""
"","100","700","phones","""NOMBREUSUARIO"" <100>","SIP/100-00000000","","Hangup","","2015-03-26 12:22:41","2015-03-26 12:22:41","2015-03-26 12:22:44",3,3,"ANSWERED","DOCUMENTATION","1427372561.0",""
"","100","700","phones","""NOMBREUSUARIO"" <100>","SIP/100-00000001","","Hangup","","2015-03-26 12:24:18","2015-03-26 12:24:18","2015-03-26 12:24:21",3,3,"ANSWERED","DOCUMENTATION","1427372658.1",""
"","100","600","phones","""NOMBREUSUARIO"" <100>","SIP/100-00000002","","Echo","","2015-03-26 12:24:29","2015-03-26 12:24:29","2015-03-26 12:25:17",48,48,"ANSWERED","DOCUMENTATION","1427372669.2",""
"","100","600","phones","""NOMBREUSUARIO"" <100>","SIP/100-00000003","","Echo","","2015-03-26 12:25:24","2015-03-26 12:25:24","2015-03-26 12:26:26",62,62,"ANSWERED","DOCUMENTATION","1427372724.3",""
"","101","100","phones","""NOMBREUSUARIO"" <101>","SIP/101-00000005","SIP/100-00000006","Dial","SIP/100,10,m","2015-03-26 12:49:35","2015-03-26 12:49:40","2015-03-26 12:50:05",30,25,"ANSWERED","DOCUMENTATION","1427374175.5",""
"","101","100","phones","""NOMBREUSUARIO"" <101>","SIP/101-00000007","SIP/100-00000008","Hangup","","2015-03-26 12:50:45",,"2015-03-26 12:50:55",10,0,"NO ANSWER","DOCUMENTATION","1427374245.7",""
"","101","100","phones","""NOMBREUSUARIO"" <101>","SIP/101-00000009","SIP/100-0000000a","Hangup","","2015-03-26 12:52:00",,"2015-03-26 12:52:10",10,0,"NO ANSWER","DOCUMENTATION","1427374320.9",""
"","101","100","phones","""USER101"" <101>","SIP/101-00000000","SIP/100-00000001","VoiceMail","100@vmphones,b","2015-04-07 14:10:49","2015-04-07 14:10:53","2015-04-07 14:11:11",22,18,"ANSWERED","DOCUMENTATION","1428415849.0",""
"","100","101","phones","""USER100"" <100>","SIP/100-00000002","SIP/101-00000003","Dial","SIP/101,10,m","2015-04-07 14:11:28","2015-04-07 14:11:31","2015-04-07 14:11:38",10,7,"ANSWERED","DOCUMENTATION","1428415888.2",""
"","100","101","phones","""USER100"" <100>","SIP/100-00000004","SIP/101-00000005","Dial","SIP/101,10,m","2015-04-07 14:11:42",,"2015-04-07 14:11:47",5,0,"NO ANSWER","DOCUMENTATION","1428415902.4",""
"","100","101","phones","""USER100"" <100>","SIP/100-00000006","SIP/101-00000007","VoiceMail","101@vmphones,b","2015-04-07 14:11:50","2015-04-07 14:12:00","2015-04-07 14:12:10",20,10,"ANSWERED","DOCUMENTATION","1428415910.6",""
"","100","101","phones","""USER100"" <100>","SIP/100-00000008","SIP/101-00000009","VoiceMail","101@vmphones,b","2015-04-07 14:12:11","2015-04-07 14:12:14","2015-04-07 14:12:38",27,24,"ANSWERED","DOCUMENTATION","1428415931.8",""
"","101","s","menu","""USER101"" <101>","SIP/101-0000000a","","WaitExten","5","2015-04-07 14:15:35","2015-04-07 14:15:35","2015-04-07 14:15:44",9,9,"ANSWERED","DOCUMENTATION","1428416135.10",""
"","101","t","menu","""USER101"" <101>","SIP/101-0000000b","","Hangup","","2015-04-07 14:18:04","2015-04-07 14:18:04","2015-04-07 14:18:15",11,11,"ANSWERED","DOCUMENTATION","1428416284.11",""
"","101","t","menu","""USER101"" <101>","SIP/101-0000000c","","Hangup","","2015-04-07 14:19:51","2015-04-07 14:19:51","2015-04-07 14:20:03",12,12,"ANSWERED","DOCUMENTATION","1428416391.12",""
"","101","t","menu","""USER101"" <101>","SIP/101-0000000d","","Hangup","","2015-04-07 14:23:32","2015-04-07 14:23:32","2015-04-07 14:23:44",12,12,"ANSWERED","DOCUMENTATION","1428416612.13",""
"","101","t","menu","""USER101"" <101>","SIP/101-0000000e","","Hangup","","2015-04-07 14:24:02","2015-04-07 14:24:02","2015-04-07 14:24:13",11,11,"ANSWERED","DOCUMENTATION","1428416642.14",""
"","101","t","menu","""USER101"" <101>","SIP/101-0000000f","","Hangup","","2015-04-07 14:24:22","2015-04-07 14:24:22","2015-04-07 14:24:34",12,12,"ANSWERED","DOCUMENTATION","1428416662.15",""
"","101","4","menu","""USER101"" <101>","SIP/101-00000010","","Read","hour,,4,,2,10","2015-04-07 14:24:54","2015-04-07 14:24:54","2015-04-07 14:25:25",31,31,"ANSWERED","DOCUMENTATION","1428416694.16",""
